timestamp,timeIntervalSince1970,label
"2019-04-16 11:01:34.771 +0000",1555412494.771349,Start
"2019-04-16 11:01:49.447 +0000",1555412509.447280,Stop
"2019-04-16 11:02:05.840 +0000",1555412525.840193,Start
"2019-04-16 11:02:22.655 +0000",1555412542.654532,Stop
"2019-04-16 11:02:37.828 +0000",1555412557.827587,Start
"2019-04-16 11:03:09.686 +0000",1555412589.686448,Stop
