timestamp,timeIntervalSince1970,label
"2019-04-16 05:08:28.486 +0000",1555391308.485553,Start
"2019-04-16 05:08:43.944 +0000",1555391323.944363,Stop
"2019-04-16 05:08:51.775 +0000",1555391331.775154,Start
"2019-04-16 05:09:09.679 +0000",1555391349.678545,Stop
"2019-04-16 05:09:15.360 +0000",1555391355.360216,Start
"2019-04-16 05:09:40.919 +0000",1555391380.919004,Stop
