timestamp,timeIntervalSince1970,label
"2019-04-05 09:51:23.204 +0000",1554457883.204444,Start
"2019-04-05 09:53:20.871 +0000",1554458000.870798,Stop
"2019-04-05 09:53:32.710 +0000",1554458012.710121,Start
"2019-04-05 09:53:34.571 +0000",1554458014.571401,Stop
"2019-04-05 09:53:36.795 +0000",1554458016.794549,Start
"2019-04-05 09:54:28.510 +0000",1554458068.509992,Stop
